Cam ID,Location,Longitude,Latitude,camera_type,brand,resolution_mp,install_date,last_maintenance_date,avg_daily_operation_hours,connectivity_status,ambient_temp_c,humidity_percent,prev_failures,days_since_last_failure,coverage_percent,health_status,uptime_percent,motion_events_per_day,bandwidth_mbps,night_vision,ptz,location_category,technical_notes
342,قادم من شارع السور باتجاه دوار الجهراء," 29°21'38.60""N"," 47°57'52.81""E",PTZ,Axis,4,12/23/2020,2/22/2025,18,Online,33.1,66,0,634,89,Good,98.03,133,3.4,FALSE,FALSE,Roof,Firmware update recommended
236,القادم من دوار الجهراء باتجاه طريق د.2," 29°21'32.45""N"," 47°57'46.41""E",IP,Uniview,2,3/28/2018,5/3/2025,23,Online,32.2,61,1,320,85,Good,98.17,119,1.28,TRUE,TRUE,Warehouse,Mount stabilization required
326,قادم من شارع فهد السالم باتجاه دوار الجهراء," 29°21'43.73""N"," 47°57'52.14""E",Analog,Vivotek,5,9/13/2018,4/30/2025,22,Intermittent,38.3,42,0,235,71,Warning,92.32,127,5.63,TRUE,FALSE,Lobby,
18,قادم من د.2 باتجاه دوار الجهراء," 29°21'33.86""N","47°57'39.87""E",Dome,Axis,4,2/11/2019,10/3/2024,19,Online,33.5,35,3,233,99,Warning,98.46,126,3.57,TRUE,TRUE,Parking,Mount stabilization required
212,الغوض / 208  قادم ط. الفحيحيل باتجاه العدان," 29°12'44.20""N","48° 5'24.38""E",PTZ,Dahua,8,1/18/2021,11/29/2023,23,Online,35.9,63,1,408,93,Good,99.92,113,6.35,TRUE,FALSE,Warehouse,Lens requires cleaning
163,قادم من المسيله باتجاه باتجاه د.5," 29°16'4.93""N","47°55'32.95""E",Fisheye,Hanwha,12,10/5/2025,12/7/2022,18,Online,35.9,44,1,483,68,Good,99.54,121,14.04,TRUE,FALSE,Office,Check IR LEDs
193,قادم من اسواق القرين باتجاه الاحمدي," 29°12'13.56""N","48° 3'36.56""E",PTZ,Vivotek,5,5/29/2021,12/30/2020,21,Online,33.2,48,1,282,63,Good,99.83,113,1.61,TRUE,FALSE,Parking,
255,قادم من شارع حمد راشد العليان باتجاه الدائري الرابع ,,,Thermal,Hanwha,5,6/20/2022,4/30/2024,18,Online,29.1,48,1,161,79,Good,99.61,141,2.95,TRUE,TRUE,Roof,Replace network cable
157,مدخل مطار الكويت الدولي T4," 29°15'14.72""N","47°57'41.92""E",Thermal,Bosch,2,1/14/2025,7/16/2023,20,Offline,34.4,49,0,140,89,Good,91.74,110,0.99,FALSE,FALSE,Perimeter,Check IR LEDs
178,مدخل د.7 القادم من الجهراء باتجاه الظهر," 29°15'56.07""N"," 47°50'9.78""E",IP,Vivotek,5,2/5/2022,1/11/2024,23,Online,32.7,50,1,670,69,Good,98.32,127,2.55,TRUE,TRUE,Parking,
164,قادم من المسيلة باتجاه الجليب 2," 29°16'3.51""N"," 47°55'34.38""E",Fisheye,Uniview,5,7/4/2021,10/1/2022,20,Online,39.5,65,2,542,94,Good,99.71,124,3.98,TRUE,FALSE,Server Room,
282,قادم شارع الخليج العربي باتجاه شارع علي السالم مرورا بشارع مبارك الكبير ,"  29°22'41.87""N"," 47°58'29.83""E",Analog,Dahua,2,10/31/2024,8/25/2023,23,Offline,23.8,77,0,442,74,Warning,92.54,133,1.32,TRUE,FALSE,Office,Check IR LEDs
344,قادم من شارع الرياض 50 باتجاه الدائري الأول ," 29°21'30.44""N"," 47°58'30.17""E",Bullet,Hikvision,12,8/4/2024,6/21/2025,18,Online,34.5,79,1,483,64,Good,99.98,112,4.73,FALSE,TRUE,Server Room,
168,قادم المسيله باتجاه العارضيه وعبدالله المبارك," 29°16'3.19""N"," 47°54'51.86""E",IP,Hanwha,5,1/1/2024,8/13/2022,20,Online,31.8,51,0,332,83,Good,99.75,126,4.73,TRUE,TRUE,Warehouse,
382,مخرج الخيران البحري ,"28°40'22.6""N"," 48°21'43.9""E",Thermal,Hikvision,12,12/29/2023,2/19/2025,18,Online,35.3,70,1,248,87,Good,99.13,123,9,TRUE,FALSE,Warehouse,Firmware update recommended
217,قادم من المدينه باتجاه صباح السالم," 29°15'3.83""N","48° 5'25.86""E",Thermal,Hanwha,8,12/19/2020,10/18/2025,21,Online,35.5,62,2,437,71,Warning,99.69,137,2.68,TRUE,FALSE,Parking,Lens requires cleaning
352,قادم من شارع السور/القاهرة باتجاه شارع مبارك الكبير ," 29°22'1.43""N"," 47°59'21.61""E",Analog,Hanwha,5,12/8/2021,10/31/2023,21,Online,23.6,62,3,711,72,Warning,99.03,103,5.66,TRUE,FALSE,Gate,Focus adjustment needed
178,مدخل د.7 القادم من الجهراء باتجاه الظهر," 29°15'56.07""N"," 47°50'9.78""E",IP,Vivotek,12,2/5/2022,8/25/2023,18,Online,30.9,60,1,384,70,Good,98.91,120,7.58,FALSE,FALSE,Office,Focus adjustment needed
110,القادم من السالميه باتجاه المدينه," 29°19'17.84""N","48° 2'50.30""E",Dome,Uniview,2,11/16/2020,1/18/2020,21,Online,38.3,49,0,74,85,Good,98.3,133,1.76,TRUE,TRUE,Lobby,Check IR LEDs
69,د.4 / الغرالي المخرج المؤدي الي د.5," 29°18'46.34""N","47°56'32.06""E",Thermal,Honeywell,5,3/20/2024,3/4/2023,20,Offline,31.4,60,0,238,68,Warning,90.89,124,5.42,TRUE,FALSE,Perimeter,Lens requires cleaning
103,المخرج المؤدي الي المدينه القادم من السالميه," 29°20'0.71""N"," 48° 2'17.51""E",Thermal,Bosch,5,6/30/2018,7/13/2025,23,Online,35.8,48,1,36,83,Good,99.72,105,5.28,TRUE,FALSE,Roof,Focus adjustment needed
51,قادم من وصلة الدوحه باتجاه صليبخات," 29°18'40.86""N"," 47°47'30.26""E",Dome,Dahua,4,6/23/2025,2/6/2024,23,Online,43.4,50,0,466,95,Good,98.88,120,2.69,TRUE,TRUE,Server Room,Lens requires cleaning
30,مخرج باتجاه شارع الجهراء والتطبيقي," 29°20'11.65""N","47°55'37.75""E",PTZ,Hanwha,8,1/15/2019,9/9/2025,19,Intermittent,38.2,60,0,399,96,Good,97.47,114,6.94,TRUE,TRUE,Lobby,
61,مدخل الطريق المؤدي الي ميناء الدوحه," 29°21'12.77""N","47°48'8.37""E",Dome,Dahua,4,1/14/2020,11/28/2020,21,Online,32.3,35,3,461,69,Warning,98.56,114,3.42,TRUE,FALSE,Server Room,
210,الغوض / 208 قادم الملك فهد باتجاه الرقه," 29°12'24.70""N","48° 5'28.92""E",PTZ,Axis,4,10/24/2021,2/12/2019,20,Online,39.9,62,1,210,62,Good,99.59,95,4.5,TRUE,TRUE,Lobby,
147,"قادم من المسيله باتجاه د,5"," 29°15'58.75""N"," 47°58'31.58""E",Fisheye,Bosch,2,2/3/2025,3/30/2023,19,Online,28.9,60,0,496,60,Good,99.36,149,2.39,TRUE,FALSE,Office,Periodic false motion alerts
192,قادم من المدينه باتجاه اسواق القرين," 29°12'31.47""N","48° 3'30.95""E",Analog,Hikvision,8,1/22/2023,7/14/2025,20,Online,25.8,48,1,362,99,Good,99.43,127,8.82,TRUE,FALSE,Warehouse,Focus adjustment needed
59,القادم من القصر ومرور الجهراء باتجاه المدينه," 29°20'10.76""N","47°43'19.44""E",Dome,Honeywell,4,11/5/2018,10/31/2025,20,Online,39.5,54,0,524,99,Good,99.74,106,4.49,TRUE,FALSE,Gate,Lens requires cleaning
246,قادم من الملك عبدالله بن عبدالعزيز باتجاه الملك فهد بن عبدالعزيز," 29°15'48.46""N"," 48° 2'35.44""E",PTZ,Axis,2,10/29/2021,10/4/2025,22,Online,43.9,59,2,428,87,Warning,99.54,114,0.9,TRUE,FALSE,Office,Replace network cable
43,قادم دوار الامم باتجاه الجهراء - غرناطه ," 29°18'36.94""N","47°52'28.94""E",Thermal,Uniview,5,2/21/2018,8/21/2023,18,Online,31.9,35,0,330,89,Good,99.7,124,2.96,TRUE,FALSE,Warehouse,
142,قادم من المطار باتجاه المسيله," 29°15'55.58""N","47°59'31.76""E",IP,Vivotek,12,4/19/2024,2/12/2024,21,Intermittent,31.3,64,2,92,98,Warning,96,112,10.73,TRUE,TRUE,Warehouse,
280,قادم من شارع عبد العزيز حمد الصقر باتجاه شارع الخليج العربي الشويخ ," 29°22'5.02""N","  47°57'47.44""E",IP,Vivotek,12,1/25/2018,4/14/2023,20,Online,33.6,66,1,707,70,Good,98.9,135,7.4,TRUE,TRUE,Gate,
141,قادم من د.5 باتجاه الجهراء," 29°15'58.38""N","47°59'1.20""E",Analog,Hanwha,4,5/16/2018,6/26/2021,20,Online,31.7,49,0,529,74,Good,99.1,122,1.48,TRUE,FALSE,Server Room,Periodic false motion alerts
158,قادم المسيله باتجاه اشبيله والجليب," 29°16'1.35""N"," 47°56'25.61""E",Dome,Axis,5,8/23/2018,1/2/2025,19,Online,34.1,51,0,364,89,Good,98.92,138,2.73,TRUE,FALSE,Perimeter,
210,الغوض / 208 قادم الملك فهد باتجاه الرقه," 29°12'24.70""N","48° 5'28.92""E",PTZ,Axis,4,10/24/2021,2/18/2022,22,Online,29.8,37,0,0,99,Good,98.46,105,4.06,TRUE,FALSE,Lobby,
138,قادم من د.6 باتجاه السالميه," 29°18'14.80""N","47°59'5.17""E",IP,Honeywell,5,8/13/2021,8/23/2025,22,Intermittent,28.9,43,2,413,99,Warning,91.58,118,2.21,TRUE,FALSE,Gate,Heat exposure — add shade
448,القادم من د.5 باتجاه شارع حسن البنا الرميثيه," 29°19'29.15""N","48° 4'39.33""E",IP,Uniview,5,1/1/2024,12/10/2025,19,Online,29.7,47,0,372,63,Good,98.02,126,5.43,TRUE,FALSE,Parking,
70,د.4 / الغرالي المخرج المؤدي الي بن القاسم," 29°18'53.26""N","47°56'23.10""E",Dome,Dahua,5,5/22/2022,7/13/2025,20,Online,36.6,66,1,52,90,Good,98.25,126,3.94,TRUE,FALSE,Server Room,Firmware update recommended
191,القادم من اسواق القرين باتجاه صبحان," 29°12'0.23""N","48° 0'29.83""E",Fisheye,Uniview,5,2/7/2025,10/17/2023,20,Online,27,69,0,512,80,Good,99.94,128,4.71,TRUE,TRUE,Warehouse,Heat exposure — add shade
164,قادم من المسيلة باتجاه الجليب 2," 29°16'3.51""N"," 47°55'34.38""E",Fisheye,Uniview,5,7/4/2021,5/3/2021,19,Online,33.4,49,3,317,81,Warning,99.07,112,4.43,FALSE,TRUE,Server Room,
125,قادم من الاحمدي باتجاه المسيله," 29°15'51.86""N"," 48° 2'47.92""E",Thermal,Hikvision,4,10/11/2022,7/20/2024,19,Online,38.1,60,1,117,99,Good,99.15,120,4.24,TRUE,FALSE,Gate,Heat exposure — add shade
61,مدخل الطريق المؤدي الي ميناء الدوحه," 29°21'12.77""N","47°48'8.37""E",Dome,Dahua,8,1/14/2020,2/10/2025,23,Online,25.7,79,2,190,69,Warning,99.26,122,4.05,TRUE,TRUE,Office,Check IR LEDs
436,القادم من د.5 باتجاه شارع عيسى القطامي السالميه,"29°19'25.41""N"," 48° 3'56.91""E",Dome,Hanwha,8,7/19/2018,4/17/2025,20,Online,35.1,40,2,438,76,Good,99.39,120,6.84,TRUE,FALSE,Lobby,
431,القادم من شارع عمان السالميه باتجاه د.5,,,Dome,Hanwha,4,5/28/2025,5/6/2024,23,Offline,30.9,37,4,392,98,Critical,94.02,141,3.55,FALSE,TRUE,Perimeter,Mount stabilization required
36,ط. الجهراء الشويخ الاداريه باتجاه دوار الامم," 29°20'38.20""N"," 47°56'59.56""E",Thermal,Hikvision,5,8/5/2023,2/7/2024,21,Online,28.1,67,0,355,77,Good,98.94,111,3.01,TRUE,FALSE,Roof,Check IR LEDs
32,القادم من طريق الجهراء بإتجاه دوار الجهراء," 29°21'32.45""N"," 47°57'46.41""E",PTZ,Hanwha,12,6/8/2019,8/27/2024,18,Online,36.1,32,0,504,98,Good,98.28,112,5.17,TRUE,FALSE,Perimeter,
92,مخرج القادم من الجهراء باتجاه المدينه," 29°18'23.05""N","48° 1'21.49""E",Dome,Uniview,2,1/24/2025,3/12/2024,22,Online,30.3,30,1,197,76,Good,98.49,104,2.26,TRUE,FALSE,Gate,Lens requires cleaning
66,د.4 / محمد بن القاسم المخرج المؤدي - الاندلس," 29°18'45.69""N"," 47°55'24.29""E",Dome,Bosch,2,11/28/2019,5/8/2025,23,Online,28.2,61,1,23,68,Good,98.1,121,0.95,TRUE,FALSE,Lobby,Firmware update recommended
389,القادم من شارع حراء الرميثية بإتجاه الدائري الخامس," 29°19'28.92""N"," 48° 4'58.64""E",Dome,Hikvision,5,11/4/2023,11/5/2023,23,Online,22.1,35,1,256,89,Good,99.1,136,2.65,TRUE,FALSE,Office,Check IR LEDs
183,قادم من السابع باتجاه كبد," 29°15'3.80""N","47°51'5.36""E",Dome,Dahua,5,6/11/2022,2/2/2025,20,Online,35.2,56,1,369,85,Good,98.82,112,3.78,TRUE,FALSE,Server Room,Firmware update recommended
HQ 1,Surv-Gate 2 HQ," 29°15'34.48""N"," 48° 1'58.91""E",Dome,Hanwha,5,3/8/2018,4/26/2023,20,Online,31.3,53,2,504,65,Warning,99.91,129,5.63,TRUE,FALSE,Gate,Replace network cable
17,قادم من د.2 باتجاه د. الاول نفق," 29°21'33.00""N","47°57'34.51""E",IP,Honeywell,8,1/10/2020,12/6/2022,20,Online,32.2,45,3,437,84,Warning,99.02,129,4.67,TRUE,FALSE,Warehouse,Lens requires cleaning
82,د.4 / الرياض المخرج المؤدي الي المدينه," 29°19'10.08""N","47°58'29.60""E",Analog,Honeywell,5,2/22/2018,3/1/2024,23,Online,34.8,51,2,179,96,Good,98.74,106,2.31,TRUE,FALSE,Lobby,
108,القادم من الفحيحيل باتجاه السالميه," 29°19'3.42""N"," 48° 3'26.67""E",Analog,Bosch,5,3/28/2018,9/2/2025,21,Offline,19.4,69,2,382,66,Warning,96.78,104,3.09,TRUE,TRUE,Lobby,Lens requires cleaning
7,الاول / القاهره الخارج من المدينه - الشيراتون," 29°21'48.53""N","47°59'23.77""E",Thermal,Axis,8,6/1/2024,7/12/2019,19,Offline,34.1,68,0,682,89,Good,91.5,126,8.45,TRUE,FALSE,Perimeter,Lens requires cleaning
109,قادم من المدينة باتجاء البدع," 29°18'46.99""N"," 48° 3'12.42""E",Analog,Vivotek,2,3/18/2020,4/22/2023,22,Online,28.2,55,3,280,64,Warning,99.09,114,0.64,TRUE,FALSE,Office,
326,قادم من شارع فهد السالم باتجاه دوار الجهراء," 29°21'43.73""N"," 47°57'52.14""E",Analog,Vivotek,8,9/13/2018,4/18/2025,22,Online,26,58,0,141,71,Good,99.21,123,8.69,TRUE,FALSE,Office,
19,قادم من دوار جمال باتجاه الخليج," 29°21'19.93""N"," 47°57'1.70""E",IP,Uniview,2,7/1/2018,11/27/2020,18,Online,26.9,51,0,427,87,Good,99.22,127,1.64,TRUE,FALSE,Gate,Focus adjustment needed
138,قادم من د.6 باتجاه السالميه," 29°18'14.80""N","47°59'5.17""E",IP,Honeywell,4,8/13/2021,2/8/2023,21,Online,24.1,46,1,520,70,Good,99.93,131,4.27,FALSE,TRUE,Perimeter,
129,قادم من د.4 باتجاه الجهراء,"29°18'5.93""N","47°56'29.26""E",Bullet,Honeywell,5,4/1/2024,10/26/2025,22,Online,34.9,56,0,298,98,Good,98.68,131,5.93,TRUE,FALSE,Roof,Firmware update recommended
194,قادم من الاحمدي باتجاه القرين," 29°12'13.16""N","48° 3'38.51""E",Thermal,Dahua,5,10/24/2022,5/21/2022,23,Online,23.7,50,0,620,87,Good,99.66,97,2.1,TRUE,FALSE,Perimeter,Periodic false motion alerts
51,قادم من وصلة الدوحه باتجاه صليبخات," 29°18'40.86""N"," 47°47'30.26""E",Dome,Dahua,2,6/23/2025,6/16/2025,18,Online,39.8,53,0,383,96,Good,98.39,110,1.75,FALSE,TRUE,Server Room,Mount stabilization required
214,قادم من ابوفطيره باتجاه الفحيحيل," 29°12'40.36""N","48° 6'11.06""E",Dome,Vivotek,8,9/23/2020,3/3/2023,23,Online,34.3,72,0,168,81,Good,98.37,114,8.94,TRUE,FALSE,Lobby,Mount stabilization required
410,القادم من د.5 باتجاه شارع اسامه بن زيد," 29°19'29.98""N"," 48° 4'18.37""E",Fisheye,Bosch,5,1/29/2024,12/31/2023,20,Online,24.8,33,2,160,62,Warning,98.89,125,2.21,TRUE,TRUE,Perimeter,
448,القادم من د.5 باتجاه شارع حسن البنا الرميثيه," 29°19'29.15""N","48° 4'39.33""E",IP,Uniview,4,1/1/2024,7/7/2025,23,Online,36.3,62,1,619,65,Good,98.85,132,2.65,FALSE,FALSE,Gate,Firmware update recommended
36,ط. الجهراء الشويخ الاداريه باتجاه دوار الامم," 29°20'38.20""N"," 47°56'59.56""E",Thermal,Hikvision,5,8/5/2023,5/18/2023,20,Online,30,86,1,71,73,Good,99.85,126,5.72,TRUE,FALSE,Roof,Periodic false motion alerts
59,القادم من القصر ومرور الجهراء باتجاه المدينه," 29°20'10.76""N","47°43'19.44""E",Dome,Honeywell,8,11/5/2018,1/10/2021,23,Intermittent,20.7,67,4,380,73,Critical,90.49,110,5.47,TRUE,FALSE,Lobby,Mount stabilization required
224,القادم من السالمية باتجاه الضجيج," 29°18'11.55""N"," 47°57'44.36""E",Dome,Uniview,5,3/28/2020,3/3/2022,21,Online,23,51,1,321,91,Good,99.28,124,5.85,TRUE,FALSE,Perimeter,Focus adjustment needed
436,القادم من د.5 باتجاه شارع عيسى القطامي السالميه,"29°19'25.41""N"," 48° 3'56.91""E",Dome,Hanwha,5,7/19/2018,11/15/2024,23,Online,29.7,41,0,727,79,Good,99.4,112,2.68,FALSE,FALSE,Roof,Mount stabilization required
82,د.4 / الرياض المخرج المؤدي الي المدينه," 29°19'10.08""N","47°58'29.60""E",Analog,Honeywell,8,2/22/2018,10/1/2025,19,Online,34.5,51,2,606,94,Good,98.84,114,4.95,TRUE,TRUE,Roof,Periodic false motion alerts
242,قادم من المغرب باتجاه الشيخ زايد," 29°18'25.91""N"," 48° 1'33.42""E",Thermal,Vivotek,8,12/15/2018,6/29/2024,20,Online,38,53,1,624,93,Good,98.18,117,6.07,TRUE,TRUE,Parking,
102,مدخل د.4 القادم من الفحيحيل- السالميه," 29°19'45.64""N"," 48° 2'28.58""E",Thermal,Vivotek,2,5/3/2023,7/29/2025,22,Online,31.4,55,1,261,66,Good,99.26,110,1.38,TRUE,TRUE,Parking,
86,د.4 / المغرب المخرج المؤدي الي  د-5," 29°19'17.80""N"," 48° 0'45.23""E",Bullet,Uniview,2,12/20/2023,3/28/2025,20,Online,33.8,55,1,43,65,Good,98.61,126,1.91,FALSE,FALSE,Gate,Check IR LEDs
100,المخرج المؤدي الي ط.عبدالعزيز @ الجابريه," 29°19'42.70""N","48° 2'27.77""E",PTZ,Uniview,8,12/26/2022,3/10/2024,23,Online,36,50,3,229,62,Warning,98.43,120,6.42,TRUE,TRUE,Server Room,Focus adjustment needed
245,قادم من الملك فهد بن عبدالعزيز باتجاه الملك عبدالله بن عبدالعزيز," 29°15'49.15""N"," 48° 2'32.21""E",Bullet,Hikvision,12,10/12/2018,12/2/2024,21,Online,22.5,65,1,512,97,Good,99.93,115,12.01,TRUE,FALSE,Roof,Lens requires cleaning
324,قادم من دوار الجهراء باتجاه شارع فهد السالم ," 29°21'43.50""N"," 47°57'52.20""E",Bullet,Vivotek,5,11/1/2020,2/19/2025,22,Online,32.8,60,1,447,69,Good,98.83,119,1.71,TRUE,FALSE,Perimeter,Lens requires cleaning
236,القادم من دوار الجهراء باتجاه طريق د.2," 29°21'32.45""N"," 47°57'46.41""E",IP,Uniview,5,3/28/2018,9/8/2025,18,Online,34.4,58,2,72,64,Warning,98.34,133,5.31,TRUE,FALSE,Lobby,Firmware update recommended
18,قادم من د.2 باتجاه دوار الجهراء," 29°21'33.86""N","47°57'39.87""E",Dome,Axis,2,2/11/2019,9/9/2024,22,Online,25.9,66,0,627,60,Good,99.47,120,1.86,TRUE,FALSE,Parking,
410,القادم من د.5 باتجاه شارع اسامه بن زيد," 29°19'29.98""N"," 48° 4'18.37""E",Fisheye,Bosch,4,1/29/2024,6/22/2025,22,Offline,32.3,54,1,338,96,Warning,91.46,134,2.99,TRUE,FALSE,Perimeter,Lens requires cleaning
134,قادم من الفروانيه باتجاه السالميه," 29°18'10.03""N","47°57'59.60""E",Bullet,Hikvision,8,10/14/2025,3/7/2025,20,Online,38.5,76,1,184,65,Good,99,102,3.37,TRUE,FALSE,Warehouse,Heat exposure — add shade
102,مدخل د.4 القادم من الفحيحيل- السالميه," 29°19'45.64""N"," 48° 2'28.58""E",Thermal,Vivotek,5,5/3/2023,11/12/2024,20,Online,28.5,50,1,475,90,Good,99.74,127,2.59,TRUE,FALSE,Server Room,
140,قادم من صبحان باتجاه الجهراء ," 29°16'0.85""N"," 47°59'16.96""E",Bullet,Dahua,8,4/20/2023,4/27/2024,20,Online,39.7,65,1,615,90,Good,99.47,131,4.67,TRUE,FALSE,Lobby,
18,قادم من د.2 باتجاه دوار الجهراء," 29°21'33.86""N","47°57'39.87""E",Dome,Axis,4,2/11/2019,2/9/2022,23,Online,25.3,78,2,580,70,Warning,98.5,127,4.05,TRUE,TRUE,Perimeter,Check IR LEDs
432,القادم من د.5 باتجاه شارع معاذ بن جبل الرميثيه," 29°19'13.14""N"," 48° 3'41.90""E",IP,Axis,5,7/27/2023,10/1/2023,23,Offline,27.4,82,2,5,91,Warning,92.21,129,2.61,TRUE,FALSE,Office,Check IR LEDs
162,قادم من اشبيله والجليب واشبيله باتجاه الجهراء," 29°16'1.42""N"," 47°56'21.86""E",Fisheye,Honeywell,8,8/6/2021,11/9/2025,18,Online,30.5,67,2,506,66,Warning,98.21,119,8.81,FALSE,FALSE,Perimeter,Lens requires cleaning
284,قادم من شارع علي السالم باتجاه شارع الخليج مرورا بشارع مبارك الكبير," 29°22'41.28""N","   47°58'29.18""E",Bullet,Hikvision,8,7/11/2021,1/18/2023,23,Online,40.4,59,0,411,94,Good,98.88,124,7.35,TRUE,FALSE,Gate,Mount stabilization required
131,قادم من الضجيج باتجاه العمارية," 29°18'6.17""N","47°57'1.54""E",Bullet,Honeywell,5,10/28/2018,3/25/2020,22,Online,34.1,66,1,294,94,Good,99.28,107,2.22,TRUE,FALSE,Office,Periodic false motion alerts
